id, date_creation, titre, adresse1, code_postal, commune
081P0081002515,0001-01-01,ASSOCIATION DES ANCIENS TECHNICIENS SUPERIEURS DE LA FORCE DE VENT E,Lycee monge,08000,CHARLEVILLE-MEZIERES
081P0081002523,0001-01-01,TROUPE PALETTE,000000,,08160
081P0081002525,0001-01-01,JEUNES ARTISTES AMATEURS,18 chemin de mon bijou,08600,GIVET
081P0081002536,0001-01-01,THIN-GYMNASTIQUE,MAIRIE,08460,THIN-LE-MOUTIER
081P0081002561,0001-01-01,VIVRE EN ARDENNES,000000,,08500
081P0081002586,0001-01-01,COMITE DES FETES ET LOISIRS DE CHALANDRY-ELAIRE,Mairie,08160,CHALANDRY-ELAIRE
081P0081002587,0001-01-01,MAGOTTEAUX MARATHON,000000,,08320
081P0081002605,0001-01-01,MANTOUE CENTRE,000000,,08000
081P0081002608,0001-01-01,LES AMIS DES METIERS,31 rue de bourgogne,08230,ROCROI
081P0081002611,0001-01-01,ASSOCIATION SPORTIVE U.S.E.P. DU GROUPE SCOLAIRE MOZART,000000,,08000
081P0081002612,0001-01-01,RAID EVASION 08,9 rue edouard vaillant,08700,NOUZONVILLE
081P0081002618,0001-01-01,FONTE ARDENNAISE SPORTIVE,22 rue joliot curie,08440,VIVIER-AU-COURT
081P0081002648,0001-01-01,CENTRE DE LOISIRS SANS HEBERGEMENT, restauration",2 rue de la citadelle,Mairie
081P0081002660,0001-01-01,DETENTE ET CULTURE,007000,,
081P0081002663,0001-01-01,LOISIRS ANIMATION RESTAURATION AIGLEMONTAIS - LARA -,000000,,
081P0081002679,0001-01-01,CONSEIL LOCAL DES PARENTS DELEVES DES ECOLES LAIQUES DE BRAUX, developper toute actioncapable daccroitre le rayonnement de lecole publique.",Hotel de ville,
081P0081002683,0001-01-01,CHARLEVILLE-MEZIERES MULTI-SPORTS,CENTRE SOCIAL DE MANCHESTER,08000,CHARLEVILLE-MEZIERES
081P0081002690,0001-01-01,SOCIETE DE CHASSE LA PARISIENNE,Le beaufay,08460,SIGNY-LABBAYE
081P0081002691,0001-01-01,8 POOL NEUFMANIL,9 RUE JEAN JAURES,08700,NEUFMANIL
081P0081002698,0001-01-01,ASSOCIATION POUR LE DEVELOPPEMENT DE LINFORMATIQUE ET DE LA TELEMATIQUE EN ARDENNES,6 rue de cleves,08000,CHARLEVILLE-MEZIERES
081P0081002714,0001-01-01,AMATEUR RADIO DE LA VENCE,doffrir nos services a des automobilistes en difficulte canal 9",Mairie,
081P0081002716,0001-01-01,AUTOMOBILE RACING CLUB,10 rue de la prairie,08000,CHARLEVILLE-MEZIERES
081P0081002722,0001-01-01,ASSOCIATION DE REALISATION ET DE COMMUNICATION POUR LAIDE ET LE  DEVELOPPEMENT DES ENTREPRISES,Chez mademoiselle genois,08000,CHARLEVILLE-MEZIERES
081P0081002757,0001-01-01,ACTIONS INSERTION JEUNES,B.c.d. a. croizat,08440,VIVIER-AU-COURT
081P0081002761,0001-01-01,ASSOCIATION SPORTIVE DE SAINT-MARCEAU,Mairie,08160,SAINT-MARCEAU
081P0081002775,0001-01-01,UNION SPORTIVE ROCROYENNE, football,011005,Mairie
081P0081002788,0001-01-01,AVANT SIDA,017125,,08000
081P0081002792,0001-01-01,LES COULOIRS DU TEMPS,Chez monsieur henri dehant,08380,SIGNY-LE-PETIT
081P0081002800,0001-01-01,ASSOCIATION SPORTIVE SCOLAIRE U.S.E.P. DE LECOLE DES HAYBIONS, sportives et de pleine nature et dactivites socio-culturelles et contribuer aussi a leducation globale des enfants.",Ecole des haybions,1 rue des mesanges
081P0081002820,0001-01-01,ASSOCIATION DES CHASSEURS DES HAYES,Chez monsieur coupois rene,08170,HARGNIES
081P0081002841,0001-01-01,LES PETITS CURIEUX DU CIEL,les arts et les cultures.",Chez madame conanec brigitte,5 rue de la chaulette
081P0081002843,0001-01-01,ASSOCIATION DES FORCES DE VENTE,000000,18 a avenue georges corneau,
081P0081002845,0001-01-01,ASPECT ASSOCIATIONSPECTACLES,1 rue jean-baptiste clement,08000,CHARLEVILLE-MEZIERES
081P0081002850,0001-01-01,KSTYL,55 rue de la ronde couture,08000,CHARLEVILLE-MEZIERES
081P0081002896,0001-01-01,JEUNESSE DAIGLEMONT, des fetes,000000,000000
081P0081002897,0001-01-01,ASSOCIATION DES COMMERCANTS DE LA RUE IRENEE CARRE ET DE LA PAIX,18 avenue georges corneau,08000,CHARLEVILLE-MEZIERES
081P0081002899,0001-01-01,ASSOCIATION DE JEUNESSE DE BOSSUS-LES-RUMIGNY,Chez monsieur robinet nicolas,08290,BOSSUS-LES-RUMIGNY
081P0081002931,0001-01-01,LES MOUSQUETAIRES DE LA VALLEE,Chez monsieur boris delehalle,08500,REVIN
081P0081002934,0001-01-01,A.C.T.E. ASSOCIATION COMMERCIALE DES TECHNICIENS EXPORT,000000,,08000
081P0081002936,0001-01-01,ASSOCIATION DASSISTANCE ADMINISTRATIVE,LE PRE LAMBERT,08460,SIGNY-LABBAYE
081P0081002937,0001-01-01,ASSOCIATION SPORTIVE SCOLAIRE U.S.E.P. DE LECOLE MATERNELLE ETIEN NE DOLET, contribuer a leducation glo bale des enfants.",45-47 rue etienne dolet,
081P0081002948,0001-01-01,ASSOCIATION SPORTIVE U.S.E.P. DE LECOLE JEAN-BAPTISTE CLEMENT  ANNEXE, dactivites socio- culturelles dans le cadre dun fonctionnement democratique.",Ecole annexe,32 rue jean-baptiste clement
081P0081002951,0001-01-01,ASSOCIATION SPORTIVE SCOLAIRE U.S.E.P.DE LECOLE DE REMILLY-LES PO THEES, sportives et de pleine nature dansle cadre dun fonctionnement democratique.",Ecole,
081P0081002958,0001-01-01,LA BOITE DE COULEURS,MAIRIE,08500,MAZURES
081P0081002980,0001-01-01,TRIAL LAND,13 PARC DU PETIT RAMIER,08160,FLIZE
081P0081002989,0001-01-01,ASSOCIATION DE DEFENSE DE LARTISANAT ET DU COMMERCE,Chez monsieur pascal gourier,08440,LUMES
081P0081003022,0001-01-01,ASSOCIATION GENERATION INFORMATIQUE,005000,,08000
081P0081003028,0001-01-01,BAYARD CLUB,Tavernbayard,08000,CHARLEVILLE-MEZIERES
081P0081003032,0001-01-01,ASSOCIATION JEUNESSE DETALLE,Chez monsieur frederic fossier,08260,ETALLE
081P0081003039,0001-01-01,ACCIALE, aux autres asso ciations,000000,Chez monsieur arnaud nonnon
081P0081003041,0001-01-01,ASSOCIATION THIERS REPUBLIQUE,022535,,08000
081P0081003045,0001-01-01,ASSOCIATION FOYER DE LA VENCE,Foyer de la vence,08000,CHARLEVILLE-MEZIERES
081P0081003067,0001-01-01,LE PERSONNEL DES ETS. ARDIAL,Chez g.b. ardial,08000,CHARLEVILLE-MEZIERES
081P0081003075,0001-01-01,ASSOCIATION DE RECHERCHES THEMATIQUES POUR LES HOTES ET UTILISATEU RS DE RIMBAUD,Chambre de commerce et dindustrie,08000,CHARLEVILLE-MEZIERES
081P0081003076,0001-01-01,RIMBAUD FOREVER - ASSOCIATION DES VOLEURS DE FEU,Maison darthur rimbaud,08000,CHARLEVILLE-MEZIERES
081P0081003083,0001-01-01,JEUNESSE DE LA HORGNE,Mairie,08430,HORGNE
081P0081003084,0001-01-01,LEPRON-LES-VALLEES ANIMATION,000000,,08150
081P0081003085,0001-01-01,ASSOCIATION SPORTIVE VETERANS BELAIR,Centre hospitalier de belair,08000,CHARLEVILLE-MEZIERES
081P0081003089,0001-01-01,ROUVROY RALLYE CLUB,Chez monsieur simonneau christophe,08150,ROUVROY-SUR-AUDRY
081P0081003091,0001-01-01,ARDENNES EMPLOI BATIMENT TRAVAUX PUBLICS,S.m.c. urano,08000,WARCQ
081P0081003108,0001-01-01,GENERATION 2000,Mairie,08800,MONTHERME
081P0081003127,0001-01-01,MISSION FEMMES RELAIS,000000,,
081P0081003131,0001-01-01,AMICALE DU PERSONNEL DE LA COMMUNAUTE DE COMMUNES DES BALCONS DE MEUSE,MAIRIE,08440,LUMES
081P0081003137,0001-01-01,COMITE DES FETES DE MONTIGNY-SUR-VENCE,000000,,08430
081P0081003139,0001-01-01,ASSOCIATION SPORTIVE SCOLAIRE U.S.E.P.DU REGROUPEMENT PEDAGOGIQUE  DES ECOLES DE BALAIVES BOUTANCOURT ETREPIGNY, sportives et de pleine nature,000000,Ecole primaire rue du chateau
081P0081003145,0001-01-01,LECOLE BUISSONNIERE,Chez madame jeantils evelyne,08000,CHARLEVILLE-MEZIERES
081P0081003159,0001-01-01,ASSOCIATION SPORTIVE SCOLAIRE U.S.E.P. DE LECOLE DE FAGNON,Ecole,08000,FAGNON
081P0081003161,0001-01-01,BOGNY BIEN-ETRE CORPOREL, la",Chez monsieur rene penasse,11 rue du vieux moulin
081P0081003165,0001-01-01,LECHIQUIER ARDENNAIS CAROLOMACERIEN,000000,10 boulevard gambetta,
081P0081003167,0001-01-01,JEUNESSE AVENIR,13 rue de la pierre saint-martin,08120,BOGNY-SUR-MEUSE
081P0081003179,0001-01-01,JEUNESSE DE GUE-DHOSSUS,Route nationale,08230,GUE-DHOSSUS
081P0081003193,0001-01-01,PARTI RADICAL SOCIALISTE-FEDERATION DES ARDENNES,001000,28 rue de libreville,
081P0081003194,0001-01-01,ASSOCIATION DES PRODUCTEURS DE DINDE ROUGE DES ARDENNES DE FRANCE,000000,1 avenue du petit bois,
081P0081003199,0001-01-01,FEDERATION DES JEUNES DEMOCRATES DES ARDENNES,000000,,08000
081P0081003200,0001-01-01,LA CRAYAT SAMBA,Chez monsieur bazin bernard,08700,NEUFMANIL
081P0081003205,0001-01-01,AU SIGNE DE LA LICORNE,Chez monsieur sogoda pascal,08000,CHARLEVILLE-MEZIERES
081P0081003206,0001-01-01,JEUNESSE DE THILAY,Mairie,08800,THILAY
081P0081003226,0001-01-01,COMITE LOCAL DE LA FRANCHEVILLE ARDENNES C.E.I.,000000,,
081P0081003238,0001-01-01,DIALYSE LOISIRS, resoudre lesdifficultes.",99 route de warcq,
081P0081003249,0001-01-01,SOCIETE COMMUNALE DE CHASSE DE VILLERS-SEMEUSE,000000,,
081P0081003252,0001-01-01,ASSOCIATION SPORTIVE ET INTERCULTURELLE DE CHARLEVILLE,etc..",17 RUE SAVART,
081P0081003253,0001-01-01,ASSOCIATION SPORTIVE SCOLAIRE U.S.E.P.DE LECOLE LOUIS HANOT, sportives et de pleine nature.",Ecole louis hanot rue louis hanot,
081P0081003258,0001-01-01,ASSOCIATION NATIONALE DES CONSEILLERS PEDAGOGIQUES,Cddp 18 rue voltaire,08000,CHARLEVILLE-MEZIERES
081P0081003264,0001-01-01,ASSOCIATION SPORTIVE METAL BLANC,"48,,08230
081P0081003266,0001-01-01,FEDERATION DEPARTEMENTALE DE FORCE DEMOCRATE DES ARDENNES,31 cours briand,08000,CHARLEVILLE-MEZIERES
081P0081003271,0001-01-01,PROTECTION ET DEFENSE DE LENVIRONNEMENT ET DE LA NATURE SUR LA COMMUNE DE BOURG-FIDELE,CHEZ MME MADELEINE DOE,08230,BOURG-FIDELE
081P0081003272,0001-01-01,CHASSE SAINT-ELOI,Chez monsieur claude cardon,08380,SIGNY-LE-PETIT
081P0081003273,0001-01-01,ASSOCIATION POUR LA VALORISATION ET LEMPLOI DES CADRES A.V.E.C., financieres,019020,Maison de lardenne
081P0081003277,0001-01-01,ASSOCIATION OMNISPORTS DE RANCENNES,000000,10 BIS RUE DE CHARNOIS,
081P0081003280,0001-01-01,SOCIETE DE CHASSE DU GOUPIL,Chez monsieur louvier bernard,08230,BOURG-FIDELE
081P0081003292,0001-01-01,NEW BODY,1 rue jean mermoz,08000,CHARLEVILLE-MEZIERES
081P0081003295,0001-01-01,ASSOCIATION CULTURELLE DE LA PREFECTURE DES ARDENNES,000000,,08000
081P0081003298,0001-01-01,ADRAR, favoriser lintegration des imazighen.",Chez monsieur houche mohand said,H.l.m. pierre curie ent.9 appt.3
081P0081003302,0001-01-01,CLUB DE RANDONNEE SEMELLES DE VENT, lentretien de sentiers de la commune et des communes environnantes,011020,MAIRIE
081P0081003329,0001-01-01,ASSOCIATION DE PARENTS DELEVES ET AMIS DISSANCOURT-RUMEL,CHEZ MADAME MURIELLE COCU,08440,ISSANCOURT-ET-RUMEL
081P0081003342,0001-01-01,COMITE ELECTION MINI MISS ARDENNES,Chez monsieur daniel chatel,08000,CHARLEVILLE-MEZIERES
081P0081003343,0001-01-01,JEAN-LUC FLORENCE EDITION DIFFUSION,CHEZ JEAN-LUC ET FLORENCE LEMAIRE,08000,CHARLEVILLE-MEZIERES
081P0081003347,0001-01-01,LE CONSEIL MEDICAL INDEPENDANT,Chez monsieur eric gaillard,08440,VIVIER-AU-COURT
081P0081003365,0001-01-01,ASSOCIATION DES PARENTS DELEVES DU COLLEGE A. VIENOT DE ROCROI, de facon generale apporter un concours constructif a la vie scolaire,000000,Mairie
081P0081003376,0001-01-01,ASSOCIATION DES RESIDENCES POUR PERSONNES AGEES DE LA MUTUALITE DE S ARDENNES,000000,,08000
081P0081003381,0001-01-01,MEZIERES ANIMATION,Chez fay bernard,08000,CHARLEVILLE-MEZIERES
081P0081003382,0001-01-01,TENNIS LOISIRS,Mairie,08150,RENWEZ
081P0081003395,0001-01-01,ASSOCIATION DES CHASSEURS DE PICHEGRU-LANDRICHAMPS,Mairie,08600,LANDRICHAMPS
081P0081003398,0001-01-01,LA BONNE ENTENTE, soit par cession ou location.",Mairie,
081P0081003403,0001-01-01,CHAMPAGNE ARDENNE QUALITE,000000,,08000
081P0081003405,0001-01-01,LE CLUB DE LAMITIE,Mairie,08260,MAUBERT-FONTAINE
081P0081003412,0001-01-01,SOCIETE DE CHASSE AUX BOIS DE CHAMPLIN, destruction des nuisibles et protection desrecoltes.",Mairie,
081P0081003419,0001-01-01,ASSOCIATION DES CADRES TECHNIQUES DES INSTALLATIONS FERROVIAIRES D U RESEAU NORD-EST DE LA S.N.C.F. ACTIF-NORD-EST,Chez monsieur claude cattier,08000,CHARLEVILLE-MEZIERES
081P0081003433,0001-01-01,LES BEMOLS,9 quai de lesplanade,08000,CHARLEVILLE-MEZIERES
081P0081003436,0001-01-01,SOLIDARITE,000000,,08700
081P0081003440,0001-01-01,CAROLO FUNKY JAZZ,Chez monsieur et madame ludinart,08000,CHARLEVILLE-MEZIERES
081P0081003441,0001-01-01,FORPRO CONSULTANTS,000000,,08000
081P0081003442,0001-01-01,ASSOCIATION DE DEFENSE DES SALARIES ET DES PERSONNES SANS EMPLOI C .G.T.,Bourse du travail,08000,CHARLEVILLE-MEZIERES
081P0081003444,0001-01-01,LES AMIS REUNIS,Chez monsieur marcel maillard,08380,SIGNY-LE-PETIT
081P0081003451,0001-01-01,GYMNASTIQUE VOLONTAIRE COMITE DEPARTEMENTAL DES ARDENNES, en milieu nat",40 avenue jean-baptiste clement,
081P0081003452,0001-01-01,HALLOWEEN EN ARDENNE,Chez monsieur christophe savard,08000,CHARLEVILLE-MEZIERES
081P0081003463,0001-01-01,ASSOCIATION DE DEFENSE DES EX-COOPERATEURS DE LA CALANE,13 rue du chateau,08000,VILLERS-SEMEUSE
081P0081003470,0001-01-01,LOISIRS ET FORMATION DES JEUNES ARDENNAIS,000000,,08000
081P0081003480,0001-01-01,COURSE AUTO PASSION ARDENNES C.A.P.A.,26 RUE DE RETHEL,08460,SIGNY-LABBAYE
081P0081003482,0001-01-01,ASSOCIATION SPORTIVE USEP JOLIOT-CURIE, culturelles dans le cadre dun fonctionnement democratique contribuer a leducation globale des enfants.",Ecole joliot-curie,3 place joliot-curie
081P0081003483,0001-01-01,BCDF MITTERAND BIBLIOTHEQUE CENTRE DOCUMENTAIRE FRANCOIS MITTERAND,Ecole francois mitterand,08440,VIVIER-AU-COURT
081P0081003491,0001-01-01,ASSOCIATION DE FINANCEMENT DE LA LISTE DE JACQUES JEANTEUR POUR L ELECTION REGIONALE DE 1998,145 route de montherme,08000,CHARLEVILLE-MEZIERES
081P0081003507,0001-01-01,ASSOCIATION DE RECHERCHE THEOSTRATEGIQUE A.R.T.,000000,,08260
081P0081003514,0001-01-01,EVOLUTION 08,9 rue colette,08000,CHARLEVILLE-MEZIERES
081P0081003515,0001-01-01,CENTRE DACCUEIL FAMILIAL ET DE TRAITEMENT DES DEPENDANCES,Parc richebet,08600,GIVET
081P0081003526,0001-01-01,ASSOCIATION DES CHEFS DE SERVICE DE LETAT DES ARDENNES,Prefecture,08000,CHARLEVILLE-MEZIERES
081P0081003528,0001-01-01,OCEAN INDIEN,Chez monsieur begue jean-dominique,08000,CHARLEVILLE-MEZIERES
081P0081003565,0001-01-01,AMICALE DES CHASSEURS DE LAVAL-MORENCY,Chez monsieur roland canneaux,08150,LAVAL-MORENCY
081P0081003568,0001-01-01,LA FERRADE FROMELENNOISE,11 RUE DE NICHET,08600,FROMELENNES
081P0081003569,0001-01-01,ASSOCIATION FELINE INTERNATIONALE DU BENGAL SAUVAGE ET DOMESTIQUE,Chez meunier bernadette,08000,CHARLEVILLE-MEZIERES
081P0081003582,1998-10-28,CLUB DE DANSE DE BALAN,Chez mademoiselle maud guery,08000,CHARLEVILLE-MEZIERES
081P0081003595,0001-01-01,RENWEZ LOISIRS,Mairie,08150,RENWEZ
081P0081003597,0001-01-01,JEUNESSE RURALE DES ARDENNES,MAISON JULES BIHERY,08000,CHARLEVILLE-MEZIERES
081P0081003616,0001-01-01,GROUPE ARTISTIQUE ARTHUR RIMBAUD,87 RUE DES FORGES SAINT-CHARLES,08000,CHARLEVILLE-MEZIERES
081P0081003617,0001-01-01,UNION REGIONALE DES LOGIS DE FRANCE DE CHAMPAGNE-ARDENNE,22 PLACE DUCALE,08000,CHARLEVILLE-MEZIERES
081P0081003625,0001-01-01,EDITIONS ODIERNE,005005,,08000
081P0081003634,0001-01-01,TEAM MOTO PASSIONS 08,CHEZ MR DAVID QUAEGEBEUR,08000,AIGLEMONT
081P0081004505,1998-11-19,SENSATION SPORT ARDENNES,Chez monsieur olivier husson,08000,CHARLEVILLE-MEZIERES
081P0081004509,1998-11-19,ASSOCIATION FRANCO-SENEGALAISE DES ARDENNES,CHEZ MONSIEUR BEMBA KABA,08000,VILLERS-SEMEUSE
081P0081004513,1999-01-06,COMITE DEPARTEMENTAL DE DANSE DES ARDENNES C.D.D. 08,18 avenue georges corneau,08000,CHARLEVILLE-MEZIERES
081P0081004521,1999-02-11,ASSOCIATION INTERCOMMUNALE DE DEFENSE DES HABITANTS DU PLATEAU,Chez monsieur lysian fagis,08230,ROCROI
081P0081004526,1999-02-12,RECREATION,18 LES HAUTS DU FA,08000,CHARLEVILLE-MEZIERES
081P0081004547,1999-04-21,JEUNES EUROPEENS DE LARDENNE,5 rue gerard mahy la forge de bourg-fidele,08500,MAZURES
081P0081004553,1999-05-03,HANDIPECHE ARDENNS 08,Mairie,08000,AIGLEMONT
081P0081004573,1999-07-19,ORGANISATION ET GESTION DE PRODUCTION 08,Centre permanent productique,08000,CHARLEVILLE-MEZIERES
081P0081004585,1999-09-21,BOGNY GYM,Chez marie-francoise mercier,08120,BOGNY-SUR-MEUSE
081P0081004586,1999-09-21,BMX CLUB MONTHERME,Chez benoit moreau,08800,MONTHERME
081P0081004593,1999-10-26,NOEL ARDENNAIS DES PRIVES DEMPLOIS LES PLUS DEMUNIS,Chez monsieur dominique jacquemard,08000,HAUDRECY
081P0081004606,1999-11-23,CLUB DASTRONOMIE DE SIGNY-LABBAYE ET SES ENVIRONS,Mairie,08460,SIGNY-LABBAYE
081P0081004623,1999-12-22,RAYONNEMENT DES EGLISES DE LA SEMOY,Presbytere,08800,HAUTES-RIVIERES
081P0081004629,1999-12-24,GLENROCK,Chez monsieur suan,08000,CHARLEVILLE-MEZIERES
081P0081004630,1999-12-24,AMICALE DES PERSONNELS DU COLLEGE ROUGET DE LISLE,College rouget de lisle,08000,CHARLEVILLE-MEZIERES
081P0081004645,2000-02-03,UNION NATIONALE DES COMBATTANTS SECTION DE BOURG-FIDELE,Chez monsieur pierre alves,08230,BOURG-FIDELE
081P0081004649,2000-02-15,ASSOCIATION DES VICTIMES DACCIDENT DE LA CIRCULATION DE LA MARNE ET DES ARDENNES,Chez monsieur jean-marie schutz,08000,CHARLEVILLE-MEZIERES
081P0081004667,2000-03-29,ASSOCIATION DES MEDECINS URGENTISTES DES ARDENNES,Centre hospitalier de manchester,08000,CHARLEVILLE-MEZIERES
081P0081004668,2000-03-29,JEUX EN VOIX,Chez monsieur lips,08160,VENDRESSE
081P0081004669,2000-03-30,ASSOCIATION DE DEFENSE DES DROITS DES HABITANTS DE LINCHAMPS,Chez monsieur arnaud chaineux,08800,HAUTES-RIVIERES
081P0081004675,2000-04-13,LES COPAINS DABORD,Chez monsieur stephane midoux,08000,CHARLEVILLE-MEZIERES
081P0081004703,2000-06-23,LES SONNEURS DE LA WEBES,11 RUE DES LILAS,08500,MAZURES
081P0081004711,2000-08-01,FOOT VETERAN DES BALCONS DE MEUSE,Mairie,08440,ISSANCOURT-ET-RUMEL
081P0081004715,2000-08-02,GENERATION 105,Chez madame martine pauwels,08500,REVIN
081P0081004718,2000-08-02,NETSOLUTE,15 rue bahut,08000,CHARLEVILLE-MEZIERES
081P0081004732,2000-10-11,LITTERATURES EN ARDENNES,CHEZ MME DANIELE DALLA ROSA,08000,CHARLEVILLE-MEZIERES
081P0081004733,2000-10-25,ASSOCIATION AVENIR 2000,Chez monsieur etienne pecheux,08380,SIGNY-LE-PETIT
081P0081004744,2000-11-22,ASSOCIATION DES LOCATAIRES H.L.M. DU CANTON DE GIVET,Chez madame marylise laurent,08600,GIVET
081P0081004745,2000-11-24,ASSOCIATION SCOLAIRE USEP DE GUIGNICOURT-SUR-VENCE,Ecole primaire,08430,GUIGNICOURT-SUR-VENCE
081P0081004763,2001-01-23,ASSOCIATION PLANTIN CARRENARD POUR HAITI ET LA REGION DU JACMEL,82 avenue carnot,08000,CHARLEVILLE-MEZIERES
081P0081004774,2001-03-21,4X4 CLUB SEMOY,MAIRIE,08800,HAUTES-RIVIERES
081P0081004779,2001-03-30,ASSOCIATION DEPARTEMENTALE POUR LE FINANCEMENT DU PARTI COMMUNISTE FRANCAIS DEPARTEMENT DES ARDENNES,12 RUE JACQUEMART TEMPLEUX,08000,CHARLEVILLE-MEZIERES
081P0081004785,2001-04-04,ROUTE DU RHUM DARTS CLUB,Bar la route du rhum,08000,CHARLEVILLE-MEZIERES
081P0081004791,2001-04-05,PLANETE MARIONNETTES,Chez madame margareta niculescu,08000,CHARLEVILLE-MEZIERES
081P0081004804,2001-05-21,UNION INTERNATIONALE DE LA MARIONNETTE - UNIMA-,10 COURS BRIAND,08000,CHARLEVILLE-MEZIERES
081P0081004823,2001-07-06,NEOSIS,Mairie,08320,VIREUX-MOLHAIN
081P0081004837,2001-07-19,UNION SPORTIVE FERMETURES CHRISTOPHE,27 rue du chateau,08000,VILLERS-SEMEUSE
081P0081004838,2001-07-19,EDF CHASSE ARDENNES,27 quai rimbaud,08000,CHARLEVILLE-MEZIERES
081P0081004839,2001-07-19,RANDO ORGANISE CLUB 4X4 ROC 4X4,79 rue des petites forges,08460,SIGNY-LABBAYE
081P0081004842,2001-07-19,AGIR POUR REVIN,Chez monsieur daniel lambert,08500,REVIN
081P0081004857,2001-09-11,MENEURS ET CAVALIERS DE LA BAR,Chez monsieur michel cachard,08160,HANNOGNE-SAINT-MARTIN
081P0081004858,2001-09-12,COMITE AVENIR. COM,Chez monsieur sehel chabane,08500,REVIN
081P0081004861,2001-09-14,LES VIKINGS SOFTBALL CLUB DE PRIX-LES-MEZIERES,32 chemin de la haie arret,08000,PRIX-LES-MEZIERES
081P0081004871,2001-10-19,COMITE DES FETES ET DES JEUNES DE HIERGES,MAIRIE,08320,HIERGES
081P0081004872,2001-10-20,ANACFOC CHAMPAGNE ARDENNE,Chez monsieur miguel rubio,08000,CHARLEVILLE-MEZIERES
081P0081004890,2001-12-21,ASSOCIATION DES PERSONNELS DU TRESOR PUBLIC DU DEPARTEMENT DES ARDENNES,Tresorerie generale,08000,CHARLEVILLE-MEZIERES
081P0081004896,2001-12-21,AU GRE DU VENT,Chez monsieur vincent delaporte,08000,CHARLEVILLE-MEZIERES
081P0081004902,2002-01-04,CITE SERVICES,9 RUE DES MESANGES,08000,CHARLEVILLE-MEZIERES
081P0081004906,2002-01-08,ASSOCIATION DES JEUNES DE MOHON,Chez monsieur youcef mezrara,08000,CHARLEVILLE-MEZIERES
081P0081004916,2002-02-05,COMITE DANIMATION DES ANCIENS,Maison de retraite,08230,ROCROI
081P0081004922,2002-02-15,HOUILLERE NOUVELLE ERE,CHEZ MONSIEUR PASCAL MELIN,08000,CHARLEVILLE-MEZIERES
081P0081004924,2002-02-19,ARDENNES LOISIRS,CHEZ MONSIEUR BENOIT BOCQUILLON,08000,PRIX-LES-MEZIERES
081P0081004969,2002-06-28,CLUB SULLY,3 RUE DE LA REPUBLIQUE,08000,CHARLEVILLE-MEZIERES
081P0081004988,2002-08-28,LEZRTISTE,18 RUE ANDRE BOUZY,08600,GIVET
081P0081004995,2002-09-18,CLUB DES RANCENNOIS,MAIRIE,08600,RANCENNES
081P0081005010,2002-10-07,ARGA ASSOCIATION DES RESERVISTES DE LA GENDARMERIE DES ARDENNES,CHEZ MONSIEUR DOMINIQUE MECHIN,08000,CHARLEVILLE-MEZIERES
081P0081005012,2002-10-21,FIGURINES ET STRATEGIE,CHEZ MADAMEZ USCHI LECOMTE,08000,CHARLEVILLE-MEZIERES
081P0081005027,2002-12-02,SOCIETE DE CHASSE DE CHILLY,MAIRIE,08260,CHILLY
081P0081005048,2003-02-13,MEZZO,127 RUE DE WARCQ,08000,CHARLEVILLE-MEZIERES
081P0081005050,2003-03-11,TOURNES ANIMATION,MAIRIE,08540,TOURNES
081P0081005058,2003-03-14,ASSOCIATION DE CHASSE DE THIERRY PRE,CHEZ MONSIEUR GERARD BOURGUIGNON,08290,FRETY
081P0081005066,2003-03-20,ASSOCIATION ARDENNAISE POUR LA PERMANENCE DES SOINS A.MA.P.S.,17 RUE PAYER GUILLEMAIN,08000,CHARLEVILLE-MEZIERES
081P0081005070,2003-04-01,EUTERPE SPECTACLE  COMMUNICATION,CHEZ MONSIEUR NAIT ABDELAZIZ MOHAND,08000,CHARLEVILLE-MEZIERES
081P0081005074,2003-04-11,VILLERS-SEMEUSE EN ARDENNES TENNIS DE TABLE,MAIRIE,08000,VILLERS-SEMEUSE
081P0081005080,2003-05-15,ESPOIR ROLLER CHARLEVILLE-MEZIERES,CHEZ MADAME NADIA AMARA,08000,CHARLEVILLE-MEZIERES
081P0081005085,2003-05-27,MONTCORNET AU XVe SIECLE UN VILLAGE MEDIEVAL RECONSTITUE,CHEZ MONSIEUR MONEDIERE,,MONTCORNET
081P0081005089,2003-06-03,LES CHEMINS DE LA DECOUVERTE,CHEZ MONSIEUR GERALD PONSARD,08320,VIREUX-WALLERAND
081P0081005115,2003-09-08,LA VOIE DU LOTUS,CHEZ MADEMOISELLE PASCALE BONHOMME,08000,CHARLEVILLE-MEZIERES
081P0081005117,2003-09-16,CLUB CYCLISTE DU PLATEAU DE ROCROI,CHEZ MONSIEUR BENOIT DEVAUX,08230,ROCROI
081P0081005118,2003-09-17,TOURING CLUB MAZUROIS,MAIRIE,08500,MAZURES
081P0081005127,2003-10-09,MANCHESTER ANIME SON QUARTIER,CHEZ MADAME PATRICIA DEMACON,08000,CHARLEVILLE-MEZIERES
081P0081005140,2003-12-11,SOLIDARITE LOGEMENT,CHEZ MONSIEUR HOUCINE FAKHEUR,08000,CHARLEVILLE-MEZIERES
081P0081005143,2003-12-15,ATELIER DES BOURFILOUS,CHEZ MADAME INGRID PORTIER,08230,BOURG-FIDELE
081P0081005148,2004-01-06,AMICALE DES AURAINS,COLLEGE LES AURAINS,08170,FUMAY
